Customer ID,Recency,Frequency,Monetary,LastPurchaseDate,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
12673.0,4,3,1230.02,2011-12-04 13:55:00,5,3,4,534,12,Big Spenders
12674.0,38,4,1970.6,2011-11-01 12:12:00,4,3,4,434,11,Big Spenders
12675.0,553,2,957.25,2010-06-04 09:49:00,1,2,3,123,6,Hibernating
12676.0,24,11,2843.09,2011-11-15 12:25:00,4,5,4,454,13,Champions
12677.0,554,2,395.1,2010-06-02 14:30:00,1,2,2,122,5,Hibernating
12678.0,41,21,34281.18,2011-10-28 13:04:00,4,5,5,455,14,Champions
12679.0,58,4,1113.02,2011-10-12 12:30:00,4,3,3,433,10,Potential Loyalists
12680.0,0,4,880.81,2011-12-09 12:50:00,5,3,3,533,11,Potential Loyalists
12681.0,14,45,29834.760000000002,2011-11-25 11:33:00,5,5,5,555,15,Champions
12682.0,3,52,22950.22,2011-12-06 10:00:00,5,5,5,555,15,Champions
12683.0,3,21,11633.7,2011-12-05 16:31:00,5,5,5,555,15,Champions
12684.0,7,7,2283.63,2011-12-02 09:53:00,5,4,4,544,13,Champions
12685.0,27,6,2863.08,2011-11-11 13:46:00,4,4,4,444,12,Champions
12686.0,371,1,89.14,2010-12-03 09:51:00,2,1,1,211,4,Hibernating
12687.0,480,2,2138.91,2010-08-16 12:12:00,1,2,4,124,7,Hibernating
12688.0,113,1,4873.81,2011-08-18 08:49:00,3,1,5,315,9,Big Spenders
12689.0,25,2,1247.6100000000001,2011-11-14 08:31:00,4,2,4,424,10,Big Spenders
12690.0,205,1,389.01,2011-05-18 09:09:00,2,1,2,212,5,Hibernating
12691.0,27,7,1170.4,2011-11-11 16:49:00,4,4,3,443,11,Loyal Customers
12692.0,636,1,110.95,2010-03-12 14:02:00,1,1,1,111,3,Hibernating
12693.0,126,7,1703.02,2011-08-04 17:51:00,3,4,4,344,11,Loyal Customers
12694.0,69,3,1843.35,2011-09-30 13:06:00,3,3,4,334,10,Big Spenders
12695.0,6,7,1407.1200000000001,2011-12-02 13:22:00,5,4,4,544,13,Champions
12696.0,434,2,851.91,2010-10-01 10:43:00,1,2,3,123,6,Hibernating
12697.0,28,3,957.59,2011-11-11 08:47:00,4,3,3,433,10,Potential Loyalists
12698.0,589,1,339.75,2010-04-28 15:51:00,1,1,2,112,4,Hibernating
12699.0,417,1,638.11,2010-10-18 12:07:00,1,1,3,113,5,Hibernating
12700.0,7,4,4939.99,2011-12-02 10:47:00,5,3,5,535,13,Big Spenders
12701.0,79,6,2446.41,2011-09-21 10:47:00,3,4,4,344,11,Loyal Customers
12702.0,19,1,219.0,2011-11-20 10:36:00,4,1,1,411,6,New Customers
12703.0,70,4,1006.53,2011-09-29 17:52:00,3,3,3,333,9,Potential Loyalists
12704.0,6,8,2340.84,2011-12-02 13:15:00,5,4,4,544,13,Champions
12705.0,14,14,11762.1,2011-11-24 13:17:00,5,5,5,555,15,Champions
12707.0,291,1,603.42,2011-02-21 08:38:00,2,1,2,212,5,Hibernating
12708.0,29,18,5117.66,2011-11-10 09:52:00,4,5,5,455,14,Champions
12709.0,14,34,30291.76,2011-11-24 15:38:00,5,5,5,555,15,Champions
12710.0,96,3,1149.02,2011-09-04 12:00:00,3,3,3,333,9,Potential Loyalists
12711.0,611,2,1339.05,2010-04-07 11:59:00,1,2,4,124,7,Hibernating
12712.0,28,21,6723.03,2011-11-11 08:19:00,4,5,5,455,14,Champions
12713.0,0,1,848.55,2011-12-09 12:16:00,5,1,3,513,9,New Customers
12714.0,8,12,14093.710000000001,2011-11-30 15:43:00,5,5,5,555,15,Champions
12715.0,105,1,343.36,2011-08-25 15:22:00,3,1,2,312,6,Others
12716.0,3,2,1053.49,2011-12-06 08:55:00,5,2,3,523,10,New Customers
12717.0,150,3,1308.91,2011-07-11 14:47:00,3,3,4,334,10,Big Spenders
12718.0,70,1,238.25,2011-09-29 16:38:00,3,1,1,311,5,Others
12719.0,4,2,644.95,2011-12-04 13:45:00,5,2,3,523,10,New Customers
12720.0,2,30,7787.28,2011-12-07 08:03:00,5,5,5,555,15,Champions
12721.0,31,8,4013.08,2011-11-08 12:13:00,4,4,5,445,13,Champions
12722.0,84,4,997.63,2011-09-15 14:50:00,3,3,3,333,9,Potential Loyalists
12723.0,3,5,725.07,2011-12-06 10:19:00,5,4,3,543,12,Loyal Customers
12724.0,4,7,2317.52,2011-12-04 16:02:00,5,4,4,544,13,Champions
12725.0,370,4,2266.76,2010-12-03 15:45:00,2,3,4,234,9,At Risk
12726.0,27,11,4014.6,2011-11-11 13:35:00,4,5,5,455,14,Champions
12727.0,10,10,5679.53,2011-11-29 11:46:00,5,5,5,555,15,Champions
12728.0,70,5,1070.17,2011-09-29 15:31:00,3,4,3,343,10,Loyal Customers
12729.0,113,1,453.01,2011-08-18 11:40:00,3,1,2,312,6,Others
12730.0,521,1,829.25,2010-07-06 12:19:00,1,1,3,113,5,Hibernating
12731.0,23,17,25775.71,2011-11-16 11:59:00,4,5,5,455,14,Champions
12732.0,179,1,236.26000000000002,2011-06-13 11:33:00,3,1,1,311,5,Others
12733.0,233,4,2424.87,2011-04-19 16:19:00,2,3,4,234,9,At Risk
12734.0,352,3,639.65,2010-12-22 12:47:00,2,3,3,233,8,At Risk
12735.0,314,2,779.5699999999999,2011-01-28 13:37:00,2,2,3,223,7,Hibernating
12736.0,332,1,234.0,2011-01-11 07:57:00,2,1,1,211,4,Hibernating
12737.0,498,2,3710.5,2010-07-29 12:29:00,1,2,5,125,8,Hibernating
12738.0,371,1,155.35,2010-12-02 18:27:00,2,1,1,211,4,Hibernating
12739.0,77,4,2726.73,2011-09-22 13:00:00,3,3,4,334,10,Big Spenders
12740.0,63,1,427.6,2011-10-07 10:44:00,3,1,2,312,6,Others
12741.0,528,2,406.07,2010-06-28 14:36:00,1,2,2,122,5,Hibernating
12742.0,625,1,1201.52,2010-03-24 12:43:00,1,1,3,113,5,Hibernating
12743.0,133,2,540.13,2011-07-28 16:21:00,3,2,2,322,7,Others
12744.0,51,11,25317.06,2011-10-19 11:18:00,4,5,5,455,14,Champions
12745.0,486,3,925.41,2010-08-10 10:14:00,1,3,3,133,7,At Risk
12746.0,540,1,254.55,2010-06-17 10:41:00,1,1,1,111,3,Hibernating
12747.0,1,26,8898.48,2011-12-07 14:34:00,5,5,5,555,15,Champions
12748.0,0,337,53539.64,2011-12-09 12:20:00,5,5,5,555,15,Champions
12749.0,3,9,6897.36,2011-12-06 09:56:00,5,5,5,555,15,Champions
12750.0,128,1,275.88,2011-08-03 09:13:00,3,1,1,311,5,Others
12751.0,444,1,268.27,2010-09-21 12:49:00,1,1,1,111,3,Hibernating
12752.0,80,1,4366.78,2011-09-19 13:32:00,3,1,5,315,9,Big Spenders
12753.0,22,6,21429.39,2011-11-17 10:52:00,4,4,5,445,13,Champions
12754.0,235,3,3010.74,2011-04-18 09:00:00,2,3,5,235,10,At Risk
12755.0,280,11,5236.26,2011-03-04 12:42:00,2,5,5,255,12,At Risk
12756.0,86,1,112.08,2011-09-14 09:31:00,3,1,1,311,5,Others
12757.0,15,13,7834.650000000001,2011-11-24 12:30:00,5,5,5,555,15,Champions
12758.0,116,7,9903.24,2011-08-15 10:22:00,3,4,5,345,12,Loyal Customers
12759.0,51,8,5020.74,2011-10-18 14:49:00,4,4,5,445,13,Champions
12760.0,455,1,347.8,2010-09-10 08:50:00,1,1,2,112,4,Hibernating
12761.0,457,2,782.95,2010-09-08 12:17:00,1,2,3,123,6,Hibernating
12762.0,7,2,1898.52,2011-12-02 10:23:00,5,2,4,524,11,Big Spenders
12763.0,137,2,494.08,2011-07-24 14:12:00,3,2,2,322,7,Others
12764.0,316,1,1693.88,2011-01-27 10:19:00,2,1,4,214,7,Hibernating
12765.0,471,6,1404.58,2010-08-24 13:51:00,1,4,4,144,9,At Risk
12766.0,3,9,8918.99,2011-12-06 08:46:00,5,5,5,555,15,Champions
12767.0,375,1,949.82,2010-11-29 09:38:00,2,1,3,213,6,Hibernating
12768.0,450,1,168.69,2010-09-15 12:08:00,1,1,1,111,3,Hibernating
12769.0,238,1,1143.6,2011-04-15 10:25:00,2,1,3,213,6,Hibernating
12770.0,210,2,3246.45,2011-05-13 09:33:00,2,2,5,225,9,Hibernating
12771.0,485,1,282.3,2010-08-11 11:51:00,1,1,1,111,3,Hibernating
12772.0,59,1,892.47,2011-10-11 09:19:00,3,1,3,313,7,Others
12773.0,563,1,124.25,2010-05-24 17:30:00,1,1,1,111,3,Hibernating
12774.0,535,1,98.7,2010-06-22 10:38:00,1,1,1,111,3,Hibernating
12775.0,16,7,1686.1200000000001,2011-11-22 16:33:00,5,4,4,544,13,Champions
12776.0,667,1,55.5,2010-02-10 12:11:00,1,1,1,111,3,Hibernating
12777.0,457,1,519.45,2010-09-08 11:35:00,1,1,2,112,4,Hibernating
12778.0,19,9,1775.68,2011-11-20 11:30:00,4,5,4,454,13,Champions
12779.0,37,14,6474.11,2011-11-02 11:43:00,4,5,5,455,14,Champions
12780.0,598,1,337.4,2010-04-20 09:40:00,1,1,2,112,4,Hibernating
12781.0,63,2,826.74,2011-10-07 10:37:00,3,2,3,323,8,Others
12782.0,4,11,4618.24,2011-12-05 09:16:00,5,5,5,555,15,Champions
12783.0,1,6,2225.91,2011-12-07 15:56:00,5,4,4,544,13,Champions
12784.0,8,3,1763.15,2011-11-30 15:38:00,5,3,4,534,12,Big Spenders
12785.0,363,3,1100.4,2010-12-10 13:48:00,2,3,3,233,8,At Risk
12786.0,609,1,728.5000000000001,2010-04-09 12:12:00,1,1,3,113,5,Hibernating
12787.0,9,4,862.1800000000001,2011-11-30 08:44:00,5,3,3,533,11,Potential Loyalists
12788.0,462,4,444.90000000000003,2010-09-02 14:21:00,1,3,2,132,6,Others
12789.0,64,3,273.35,2011-10-05 13:34:00,3,3,1,331,7,Potential Loyalists
12790.0,191,2,591.85,2011-05-31 14:14:00,2,2,2,222,6,Hibernating
12791.0,373,6,863.51,2010-12-01 11:27:00,2,4,3,243,9,At Risk
12792.0,256,2,827.01,2011-03-28 11:36:00,2,2,3,223,7,Hibernating
12793.0,334,3,885.53,2011-01-09 12:12:00,2,3,3,233,8,At Risk
12794.0,52,2,860.41,2011-10-17 14:54:00,4,2,3,423,9,New Customers
12795.0,18,1,430.48,2011-11-21 10:27:00,5,1,2,512,8,New Customers
12796.0,627,1,381.0,2010-03-21 15:49:00,1,1,2,112,4,Hibernating
12797.0,365,2,552.08,2010-12-09 10:55:00,2,2,2,222,6,Hibernating
12798.0,9,4,8510.93,2011-11-29 15:52:00,5,3,5,535,13,Big Spenders
12799.0,528,1,219.35,2010-06-28 15:57:00,1,1,1,111,3,Hibernating
12800.0,469,3,584.25,2010-08-26 14:11:00,1,3,2,132,6,Others
12801.0,500,1,1071.82,2010-07-27 09:38:00,1,1,3,113,5,Hibernating
12802.0,186,7,2416.42,2011-06-06 09:36:00,3,4,4,344,11,Loyal Customers
12803.0,392,1,1092.81,2010-11-11 14:57:00,2,1,3,213,6,Hibernating
12804.0,465,2,325.37,2010-08-31 11:58:00,1,2,2,122,5,Hibernating
12805.0,381,4,1434.95,2010-11-23 12:27:00,2,3,4,234,9,At Risk
12806.0,434,4,2878.96,2010-09-30 13:34:00,1,3,4,134,8,At Risk
12807.0,382,1,330.35,2010-11-21 14:21:00,2,1,2,212,5,Hibernating
12808.0,36,5,776.7,2011-11-03 10:05:00,4,4,3,443,11,Loyal Customers
12809.0,177,3,1755.94,2011-06-15 10:51:00,3,3,4,334,10,Big Spenders
12810.0,534,2,534.99,2010-06-23 10:53:00,1,2,2,122,5,Hibernating
12811.0,260,5,1033.9,2011-03-24 09:42:00,2,4,3,243,9,At Risk
12812.0,44,1,229.64000000000001,2011-10-26 09:54:00,4,1,1,411,6,New Customers
12813.0,501,3,1687.8,2010-07-26 09:50:00,1,3,4,134,8,At Risk
12814.0,101,1,125.92,2011-08-30 12:11:00,3,1,1,311,5,Others
12815.0,147,2,1063.46,2011-07-15 10:21:00,3,2,3,323,8,Others
12816.0,95,2,572.2,2011-09-05 12:41:00,3,2,2,322,7,Others
12817.0,280,3,690.98,2011-03-03 16:28:00,2,3,3,233,8,At Risk
12818.0,261,1,1542.08,2011-03-23 12:06:00,2,1,4,214,7,Hibernating
12819.0,457,1,540.52,2010-09-07 15:20:00,1,1,2,112,4,Hibernating
12820.0,2,11,2689.52,2011-12-06 15:12:00,5,5,4,554,14,Champions
12821.0,213,2,220.8,2011-05-09 15:51:00,2,2,1,221,5,Hibernating
12822.0,70,2,948.88,2011-09-30 10:04:00,3,2,3,323,8,Others
12823.0,74,18,6501.5,2011-09-26 07:35:00,3,5,5,355,13,Loyal Customers
12824.0,59,1,397.12,2011-10-11 12:49:00,3,1,2,312,6,Others
12825.0,520,2,518.63,2010-07-06 13:56:00,1,2,2,122,5,Hibernating
12826.0,2,12,2800.75,2011-12-07 10:25:00,5,5,4,554,14,Champions
12827.0,5,3,430.15,2011-12-04 12:17:00,5,3,2,532,10,Potential Loyalists
12828.0,2,6,1018.71,2011-12-07 08:45:00,5,4,3,543,12,Loyal Customers
12829.0,336,3,385.3,2011-01-07 11:13:00,2,3,2,232,7,Others
12830.0,37,6,6814.64,2011-11-02 11:54:00,4,4,5,445,13,Champions
12831.0,261,3,451.11,2011-03-22 13:02:00,2,3,2,232,7,Others
12832.0,31,2,383.03000000000003,2011-11-07 13:30:00,4,2,2,422,8,New Customers
12833.0,144,1,417.38,2011-07-17 13:46:00,3,1,2,312,6,Others
12834.0,282,1,312.38,2011-03-02 09:49:00,2,1,2,212,5,Hibernating
12835.0,427,41,5996.83,2010-10-08 10:59:00,1,5,5,155,11,At Risk
12836.0,58,15,6559.7300000000005,2011-10-11 15:10:00,4,5,5,455,14,Champions
12837.0,172,2,662.66,2011-06-19 16:07:00,3,2,3,323,8,Others
12838.0,33,10,2975.91,2011-11-06 12:20:00,4,5,5,455,14,Champions
12839.0,2,26,9669.12,2011-12-07 12:33:00,5,5,5,555,15,Champions
12840.0,143,7,4041.9700000000003,2011-07-19 09:29:00,3,4,5,345,12,Loyal Customers
12841.0,4,40,6958.2,2011-12-05 11:13:00,5,5,5,555,15,Champions
12842.0,69,4,1917.99,2011-09-30 15:33:00,3,3,4,334,10,Big Spenders
12843.0,65,30,6583.36,2011-10-05 12:09:00,3,5,5,355,13,Loyal Customers
12844.0,28,4,648.6,2011-11-10 13:31:00,4,3,3,433,10,Potential Loyalists
12845.0,266,4,354.09000000000003,2011-03-17 13:34:00,2,3,2,232,7,Others
12846.0,681,1,15.58,2010-01-26 16:29:00,1,1,1,111,3,Hibernating
12847.0,21,2,1609.0,2011-11-17 13:16:00,4,2,4,424,10,Big Spenders
12848.0,675,1,208.0,2010-02-02 12:45:00,1,1,1,111,3,Hibernating
12849.0,30,6,3042.4700000000003,2011-11-08 13:41:00,4,4,5,445,13,Champions
12850.0,445,1,330.0,2010-09-20 12:26:00,1,1,2,112,4,Hibernating
12851.0,96,2,280.76,2011-09-04 12:41:00,3,2,1,321,6,Others
12852.0,294,1,311.55,2011-02-18 08:47:00,2,1,2,212,5,Hibernating
12853.0,134,11,3907.5,2011-07-28 11:29:00,3,5,5,355,13,Loyal Customers
12854.0,78,7,2970.9700000000003,2011-09-22 12:15:00,3,4,5,345,12,Loyal Customers
12855.0,372,4,612.84,2010-12-02 09:37:00,2,3,3,233,8,At Risk
12856.0,7,6,2170.78,2011-12-02 10:52:00,5,4,4,544,13,Champions
12857.0,210,6,3688.0,2011-05-13 10:20:00,2,4,5,245,11,At Risk
12858.0,382,1,147.27,2010-11-21 12:55:00,2,1,1,211,4,Hibernating
12859.0,458,1,575.1,2010-09-07 12:20:00,1,1,2,112,4,Hibernating
12860.0,692,1,54.22,2010-01-15 15:22:00,1,1,1,111,3,Hibernating
12861.0,619,1,68.25,2010-03-30 11:39:00,1,1,1,111,3,Hibernating
12862.0,425,2,984.62,2010-10-10 11:47:00,1,2,3,123,6,Hibernating
12863.0,51,6,2792.55,2011-10-18 14:15:00,4,4,4,444,12,Champions
12864.0,137,2,299.57,2011-07-24 13:03:00,3,2,2,322,7,Others
12865.0,25,4,3323.4700000000003,2011-11-13 14:31:00,4,3,5,435,12,Big Spenders
12866.0,282,3,1227.35,2011-03-01 14:11:00,2,3,4,234,9,At Risk
12867.0,25,13,7829.26,2011-11-13 15:30:00,4,5,5,455,14,Champions
12868.0,185,8,2043.76,2011-06-07 10:42:00,3,4,4,344,11,Loyal Customers
12869.0,681,1,337.66999999999996,2010-01-27 12:10:00,1,1,2,112,4,Hibernating
12870.0,374,3,1676.95,2010-11-29 13:42:00,2,3,4,234,9,At Risk
12871.0,83,3,744.02,2011-09-16 15:07:00,3,3,3,333,9,Potential Loyalists
12872.0,326,12,3283.96,2011-01-17 10:52:00,2,5,5,255,12,At Risk
12873.0,281,3,2027.3,2011-03-02 14:58:00,2,3,4,234,9,At Risk
12874.0,384,2,948.42,2010-11-19 15:23:00,2,2,3,223,7,Hibernating
12875.0,142,5,1356.9900000000002,2011-07-19 15:30:00,3,4,4,344,11,Loyal Customers
12876.0,57,4,4081.79,2011-10-13 12:26:00,4,3,5,435,12,Big Spenders
12877.0,3,20,2942.14,2011-12-06 10:30:00,5,5,5,555,15,Champions
12878.0,235,2,854.99,2011-04-17 13:07:00,2,2,3,223,7,Hibernating
12879.0,44,3,573.22,2011-10-26 12:24:00,4,3,2,432,9,Potential Loyalists
12880.0,381,2,640.13,2010-11-23 10:50:00,2,2,3,223,7,Hibernating
12881.0,275,1,298.0,2011-03-09 11:44:00,2,1,2,212,5,Hibernating
12882.0,8,2,1463.04,2011-11-30 16:18:00,5,2,4,524,11,Big Spenders
12883.0,24,4,703.47,2011-11-15 09:32:00,4,3,3,433,10,Potential Loyalists
12884.0,87,1,309.05,2011-09-12 13:10:00,3,1,2,312,6,Others
12885.0,62,3,1175.22,2011-10-07 13:40:00,3,3,3,333,9,Potential Loyalists
12886.0,67,2,1378.4,2011-10-03 10:09:00,3,2,4,324,9,Big Spenders
12887.0,383,1,222.4,2010-11-21 11:18:00,2,1,1,211,4,Hibernating
12888.0,213,2,354.12,2011-05-09 16:02:00,2,2,2,222,6,Hibernating
12889.0,380,4,385.46000000000004,2010-11-23 16:08:00,2,3,2,232,7,Others
12890.0,23,2,706.02,2011-11-15 17:26:00,4,2,3,423,9,New Customers
12891.0,185,11,840.5,2011-06-07 12:31:00,3,5,3,353,11,Loyal Customers
12892.0,396,1,263.38,2010-11-08 09:51:00,2,1,1,211,4,Hibernating
12893.0,30,1,176.55,2011-11-09 12:34:00,4,1,1,411,6,New Customers
12894.0,574,1,157.35,2010-05-13 14:47:00,1,1,1,111,3,Hibernating
12895.0,41,2,372.8,2011-10-28 13:51:00,4,2,2,422,8,New Customers
12897.0,204,4,514.25,2011-05-19 12:13:00,2,3,2,232,7,Others
12898.0,463,2,296.21,2010-09-02 08:08:00,1,2,2,122,5,Hibernating
12899.0,413,1,366.4,2010-10-22 09:53:00,1,1,2,112,4,Hibernating
12900.0,421,1,340.33000000000004,2010-10-13 15:17:00,1,1,2,112,4,Hibernating
12901.0,8,28,17654.54,2011-12-01 10:07:00,5,5,5,555,15,Champions
12902.0,264,1,138.68,2011-03-20 12:06:00,2,1,1,211,4,Hibernating
12903.0,428,1,833.5300000000001,2010-10-07 12:39:00,1,1,3,113,5,Hibernating
12904.0,17,2,496.06,2011-11-21 14:34:00,5,2,2,522,9,New Customers
12905.0,576,2,1018.42,2010-05-12 10:05:00,1,2,3,123,6,Hibernating
12906.0,11,5,2919.81,2011-11-28 09:55:00,5,4,5,545,14,Champions
12907.0,395,2,508.91,2010-11-09 12:08:00,2,2,2,222,6,Hibernating
12908.0,175,5,1776.0,2011-06-16 15:39:00,3,4,4,344,11,Loyal Customers
12909.0,39,8,3103.19,2011-10-31 12:43:00,4,4,5,445,13,Champions
12910.0,22,13,5796.52,2011-11-16 14:28:00,4,5,5,455,14,Champions
12911.0,551,1,1651.72,2010-06-06 12:13:00,1,1,4,114,6,Hibernating
12912.0,2,5,1662.3,2011-12-07 08:55:00,5,4,4,544,13,Champions
12913.0,4,13,6283.24,2011-12-05 12:11:00,5,5,5,555,15,Champions
12914.0,400,1,223.98,2010-11-04 12:28:00,2,1,1,211,4,Hibernating
12915.0,148,4,975.1,2011-07-14 11:34:00,3,3,3,333,9,Potential Loyalists
12916.0,138,7,4479.73,2011-07-24 10:35:00,3,4,5,345,12,Loyal Customers
12917.0,127,6,4359.2,2011-08-03 16:42:00,3,4,5,345,12,Loyal Customers
12918.0,625,1,10953.5,2010-03-23 15:22:00,1,1,5,115,7,Hibernating
12919.0,7,6,1335.19,2011-12-01 13:47:00,5,4,4,544,13,Champions
12920.0,16,4,486.64,2011-11-22 15:05:00,5,3,2,532,10,Potential Loyalists
12921.0,8,74,35233.24,2011-11-30 16:22:00,5,5,5,555,15,Champions
12922.0,160,1,405.38,2011-07-01 15:35:00,3,1,2,312,6,Others
12923.0,63,3,770.42,2011-10-06 16:20:00,3,3,3,333,9,Potential Loyalists
12924.0,87,12,2469.4,2011-09-12 13:55:00,3,5,4,354,12,Loyal Customers
12925.0,4,3,729.33,2011-12-05 11:11:00,5,3,3,533,11,Potential Loyalists
12926.0,410,4,1523.97,2010-10-24 15:57:00,2,3,4,234,9,At Risk
12927.0,394,1,197.31,2010-11-10 10:02:00,2,1,1,211,4,Hibernating
12928.0,34,12,4304.89,2011-11-04 14:24:00,4,5,5,455,14,Champions
12929.0,311,1,117.85,2011-02-01 12:08:00,2,1,1,211,4,Hibernating
12930.0,77,2,415.8,2011-09-22 15:18:00,3,2,2,322,7,Others
12931.0,21,57,92347.34,2011-11-18 12:39:00,4,5,5,455,14,Champions
12932.0,538,8,1698.56,2010-06-18 14:22:00,1,4,4,144,9,At Risk
12933.0,23,8,1636.63,2011-11-15 16:38:00,4,4,4,444,12,Champions
12934.0,736,1,181.65,2009-12-03 10:51:00,1,1,1,111,3,Hibernating
12935.0,1,15,4243.86,2011-12-07 17:25:00,5,5,5,555,15,Champions
12936.0,16,4,1063.9,2011-11-22 17:32:00,5,3,3,533,11,Potential Loyalists
12937.0,14,9,3097.61,2011-11-24 15:05:00,5,5,5,555,15,Champions
12938.0,25,1,114.14,2011-11-14 11:21:00,4,1,1,411,6,New Customers
12939.0,63,20,25264.8,2011-10-06 14:33:00,3,5,5,355,13,Loyal Customers
12940.0,54,2,899.69,2011-10-16 12:09:00,4,2,3,423,9,New Customers
12941.0,723,1,377.49,2009-12-15 13:12:00,1,1,2,112,4,Hibernating
12942.0,130,3,675.6,2011-07-31 14:39:00,3,3,3,333,9,Potential Loyalists
12943.0,557,2,496.5,2010-05-30 13:52:00,1,2,2,122,5,Hibernating
12944.0,35,2,604.51,2011-11-04 11:04:00,4,2,2,422,8,New Customers
12945.0,287,2,900.11,2011-02-24 14:15:00,2,2,3,223,7,Hibernating
12946.0,436,1,324.45,2010-09-29 10:14:00,1,1,2,112,4,Hibernating
12947.0,143,6,1603.99,2011-07-19 10:06:00,3,4,4,344,11,Loyal Customers
12948.0,15,9,2317.43,2011-11-23 17:10:00,5,5,4,554,14,Champions
12949.0,30,22,15526.7,2011-11-09 11:25:00,4,5,5,455,14,Champions
12950.0,1,3,1843.0,2011-12-07 13:17:00,5,3,4,534,12,Big Spenders
12951.0,8,15,3213.7200000000003,2011-12-01 12:14:00,5,5,5,555,15,Champions
12952.0,5,4,1387.79,2011-12-04 10:35:00,5,3,4,534,12,Big Spenders
12953.0,9,2,828.8100000000001,2011-11-30 09:24:00,5,2,3,523,10,New Customers
12954.0,638,1,162.45,2010-03-11 10:16:00,1,1,1,111,3,Hibernating
12955.0,0,11,4757.16,2011-12-08 16:29:00,5,5,5,555,15,Champions
12956.0,305,4,521.89,2011-02-06 16:08:00,2,3,2,232,7,Others
12957.0,9,13,8706.97,2011-11-30 09:53:00,5,5,5,555,15,Champions
12958.0,399,2,467.34,2010-11-04 16:16:00,2,2,2,222,6,Hibernating
12959.0,483,1,150.95,2010-08-12 17:20:00,1,1,1,111,3,Hibernating
12960.0,413,4,1322.0700000000002,2010-10-22 09:31:00,1,3,4,134,8,At Risk
12961.0,378,1,211.99,2010-11-25 16:44:00,2,1,1,211,4,Hibernating
12962.0,6,2,266.39,2011-12-02 15:55:00,5,2,1,521,8,New Customers
12963.0,7,12,3235.79,2011-12-01 12:55:00,5,5,5,555,15,Champions
12964.0,436,1,132.24,2010-09-28 17:47:00,1,1,1,111,3,Hibernating
12965.0,88,1,769.8100000000001,2011-09-11 15:31:00,3,1,3,313,7,Others
12966.0,9,1,160.18,2011-11-30 12:38:00,5,1,1,511,7,New Customers
12967.0,357,3,2938.52,2010-12-16 19:10:00,2,3,5,235,10,At Risk
12968.0,111,1,135.95,2011-08-19 15:44:00,3,1,1,311,5,Others
12969.0,602,1,122.45,2010-04-16 10:50:00,1,1,1,111,3,Hibernating
12970.0,6,10,1453.6,2011-12-02 14:30:00,5,5,4,554,14,Champions
12971.0,3,116,15704.6,2011-12-06 12:20:00,5,5,5,555,15,Champions
12972.0,413,4,1161.2,2010-10-22 08:41:00,1,3,3,133,7,At Risk
12973.0,413,1,385.55,2010-10-22 10:14:00,1,1,2,112,4,Hibernating
12974.0,197,2,408.95,2011-05-26 09:33:00,2,2,2,222,6,Hibernating
12975.0,436,6,2100.09,2010-09-29 09:46:00,1,4,4,144,9,At Risk
12976.0,211,8,3156.38,2011-05-12 09:55:00,2,4,5,245,11,At Risk
12977.0,155,4,513.88,2011-07-06 16:40:00,3,3,2,332,8,Potential Loyalists
12978.0,384,5,2502.82,2010-11-19 14:29:00,2,4,4,244,10,At Risk
12979.0,728,1,517.7,2009-12-10 15:45:00,1,1,2,112,4,Hibernating
12980.0,157,21,16245.78,2011-07-05 09:34:00,3,5,5,355,13,Loyal Customers
12981.0,29,2,372.21999999999997,2011-11-10 12:00:00,4,2,2,422,8,New Customers
12982.0,242,8,2744.81,2011-04-11 11:51:00,2,4,4,244,10,At Risk
12983.0,597,1,490.08,2010-04-20 12:58:00,1,1,2,112,4,Hibernating
12984.0,18,1,97.5,2011-11-21 12:37:00,5,1,1,511,7,New Customers
12985.0,0,2,1239.38,2011-12-09 10:46:00,5,2,4,524,11,Big Spenders
12986.0,428,10,2729.84,2010-10-07 11:57:00,1,5,4,154,10,At Risk
12987.0,73,5,1312.21,2011-09-27 12:03:00,3,4,4,344,11,Loyal Customers
12988.0,291,1,505.82,2011-02-20 14:31:00,2,1,2,212,5,Hibernating
12989.0,2,33,13551.75,2011-12-06 15:28:00,5,5,5,555,15,Champions
12990.0,30,7,955.5,2011-11-08 13:01:00,4,4,3,443,11,Loyal Customers
12991.0,22,3,764.82,2011-11-16 15:34:00,4,3,3,433,10,Potential Loyalists
12992.0,724,1,93.35,2009-12-14 16:46:00,1,1,1,111,3,Hibernating
12993.0,22,8,1259.63,2011-11-16 15:49:00,4,4,4,444,12,Champions
12994.0,3,3,974.42,2011-12-05 15:43:00,5,3,3,533,11,Potential Loyalists
12995.0,84,1,211.32,2011-09-15 15:44:00,3,1,1,311,5,Others
12996.0,375,1,355.5,2010-11-29 09:27:00,2,1,2,212,5,Hibernating
12997.0,21,8,2110.91,2011-11-17 15:47:00,4,4,4,444,12,Champions
12998.0,492,3,920.08,2010-08-04 08:05:00,1,3,3,133,7,At Risk
12999.0,195,3,455.88,2011-05-27 13:24:00,2,3,2,232,7,Others
13000.0,106,4,1032.5,2011-08-25 10:43:00,3,3,3,333,9,Potential Loyalists
13001.0,3,33,24042.65,2011-12-05 14:51:00,5,5,5,555,15,Champions
13002.0,317,3,414.13,2011-01-25 15:18:00,2,3,2,232,7,Others
